,지점,일시,풍속(m/s),풍향(deg),기온(°C),수온(°C),강수량(mm),적조발생(실측),적조발생(조건)
6035,추자도,2022-05-15 2:00,6.1,330,11.6,15.3,0,0,0
6036,추자도,2022-05-15 3:00,6.2,334,13.5,15.3,0,0,0
6037,추자도,2022-05-15 4:00,5.8,342,11.6,15.4,0,0,0
6038,추자도,2022-05-15 5:00,5,342,13.6,15.4,0,0,0
6039,추자도,2022-05-15 6:00,5.4,3,11.5,15.4,0,0,0
6040,추자도,2022-05-15 7:00,4.8,5,14.2,15.5,0,0,0
6041,추자도,2022-05-15 8:00,4.6,349,14.3,15.5,0,0,0
6042,추자도,2022-05-15 9:00,4.6,347,14.1,15.5,0,0,0
6043,추자도,2022-05-15 10:00,4.7,347,13.5,15.5,0,0,0
6044,추자도,2022-05-15 11:00,5.1,347,14.3,15.5,0,0,0
6045,추자도,2022-05-15 12:00,5.5,348,14.2,15.8,0,0,0
6046,추자도,2022-05-15 13:00,5.9,334,14.4,16,0,0,0
6047,추자도,2022-05-15 14:00,6.6,328,14.4,15.8,0,0,0
6048,추자도,2022-05-15 15:00,7.4,324,14.5,15.8,0,0,0
6049,추자도,2022-05-15 16:00,7.4,330,14,15.9,0,0,0
6050,추자도,2022-05-15 17:00,8.6,326,14.4,16,0,0,0
6051,추자도,2022-05-15 18:00,9,331,14.6,15.9,0,0,0
6052,추자도,2022-05-15 19:00,8.2,332,14.2,15.5,0,0,0
6053,추자도,2022-05-15 20:00,7.7,330,14.1,15.3,0,0,0
6054,추자도,2022-05-15 21:00,7,332,11.6,15.4,0,0,0
6055,추자도,2022-05-15 22:00,5.7,336,13.5,15.3,0,0,0
6056,추자도,2022-05-15 23:00,4.8,333,13.5,15.2,0,0,0
6057,추자도,2022-05-16 0:00,5.5,321,11.6,15.3,0,0,0
6058,추자도,2022-05-16 1:00,6,337,13.6,15.3,0,0,0
6059,추자도,2022-05-16 2:00,5.1,332,11.7,15.8,0,0,0
6060,추자도,2022-05-16 3:00,5.1,328,11.8,15.7,0,0,0
6061,추자도,2022-05-16 4:00,4.9,333,13.6,15.4,0,0,0
6062,추자도,2022-05-16 5:00,5.2,333,11.6,15.4,0,0,0
6063,추자도,2022-05-16 6:00,3.6,350,13.4,15.5,0,0,0
6064,추자도,2022-05-16 7:00,3.1,355,14.2,15.7,0,0,0
6065,추자도,2022-05-16 8:00,2.7,7,14.5,15.8,0,0,0
6066,추자도,2022-05-16 9:00,1.6,345,14.5,15.9,0,0,0
6067,추자도,2022-05-16 10:00,0.8,297,15,16.1,0,0,0
6068,추자도,2022-05-16 11:00,1.4,186,15,16.4,0,0,0
6069,추자도,2022-05-16 12:00,3,189,15.3,16.6,0,0,0
6070,추자도,2022-05-16 13:00,3,246,15.7,16.7,0,0,0
6071,추자도,2022-05-16 14:00,3.5,221,15.9,16.7,0,0,0
6072,추자도,2022-05-16 15:00,5,247,15.9,16.1,0,0,0
6073,추자도,2022-05-16 16:00,4.9,256,16.5,16.7,0,0,0
6074,추자도,2022-05-16 17:00,4.6,250,16.4,16.4,0,0,0
6075,추자도,2022-05-16 18:00,4.3,240,16.4,15.8,0,0,0
6076,추자도,2022-05-16 19:00,3.1,223,15.9,15.3,0,0,0
6077,추자도,2022-05-16 20:00,3.3,229,15.4,15.2,0,0,0
6078,추자도,2022-05-16 21:00,2.3,210,13.6,15.2,0,0,0
6079,추자도,2022-05-16 22:00,3.4,220,12.9,15.4,0,0,0
6080,추자도,2022-05-16 23:00,3.6,233,15.6,15.6,0,0,0
6081,추자도,2022-05-17 0:00,4.7,238,14.2,16,0,0,0
6082,추자도,2022-05-17 1:00,5.1,240,16.1,16.2,0,0,0
6083,추자도,2022-05-17 2:00,3.6,221,13.9,15.9,0,0,0
6084,추자도,2022-05-17 3:00,3.7,210,15.9,16,0,0,0
6085,추자도,2022-05-17 4:00,4.5,209,13.9,16.1,0,0,0
6086,추자도,2022-05-17 5:00,5.2,219,13.8,16.2,0,0,0
6087,추자도,2022-05-17 6:00,4.4,218,15.6,16,0,0,0
6088,추자도,2022-05-17 7:00,3.8,214,16.4,15.7,0,0,0
6089,추자도,2022-05-17 8:00,4.1,213,15.8,15.7,0,0,0
6090,추자도,2022-05-17 9:00,4.1,205,16,15.6,0,0,0
6091,추자도,2022-05-17 10:00,3.8,211,16.4,15.6,0,0,0
6092,추자도,2022-05-17 11:00,4.1,206,16.9,15.7,0,0,0
6093,추자도,2022-05-17 12:00,4.6,209,17,16.2,0,0,0
6094,추자도,2022-05-17 13:00,4.6,211,17.2,16.2,0,0,0
6095,추자도,2022-05-17 14:00,4.3,211,17,16.4,0,0,0
6096,추자도,2022-05-17 15:00,4,210,17.9,16.1,0,0,0
6097,추자도,2022-05-17 16:00,4,218,17.8,16.4,0,0,0
6098,추자도,2022-05-17 17:00,4,215,17.7,16.3,0,0,0
6099,추자도,2022-05-17 18:00,4.1,224,18,15.9,0,0,0
6100,추자도,2022-05-17 19:00,3.3,216,17.4,16,0,0,0
6101,추자도,2022-05-17 20:00,3.7,206,16.7,15.5,0,0,0
6102,추자도,2022-05-17 21:00,4.8,199,14.7,15.3,0,0,0
6103,추자도,2022-05-17 22:00,4.4,195,16.3,15.3,0,0,0
6104,추자도,2022-05-17 23:00,4.5,199,14.6,15.2,0,0,0
6105,추자도,2022-05-18 0:00,4.9,200,16.2,15.3,0,0,0
6106,추자도,2022-05-18 1:00,5.6,195,16.4,15.8,0,0,0
6107,추자도,2022-05-18 2:00,4.4,184,14.5,16,0,0,0
6108,추자도,2022-05-18 3:00,4.9,200,16.5,16.5,0,0,0
6109,추자도,2022-05-18 4:00,5.3,201,14.6,16.5,0,0,0
6110,추자도,2022-05-18 5:00,5.2,212,16.7,16.5,0,0,0
6111,추자도,2022-05-18 6:00,4.2,204,14.7,16.4,0,0,0
6112,추자도,2022-05-18 7:00,4.7,204,17.3,16.4,0,0,0
6113,추자도,2022-05-18 8:00,4.4,215,17.7,16.5,0,0,0
6114,추자도,2022-05-18 9:00,3.9,192,17.6,16.7,0,0,0
6115,추자도,2022-05-18 10:00,3.7,197,17.3,16.7,0,0,0
6116,추자도,2022-05-18 11:00,3.6,194,17.7,16.8,0,0,0
6117,추자도,2022-05-18 12:00,4.1,197,17.7,17.1,0,0,0
6118,추자도,2022-05-18 13:00,4.5,211,18.1,17.2,0,0,0
6119,추자도,2022-05-18 14:00,3.8,209,17.6,17.1,0,0,0
6120,추자도,2022-05-18 15:00,4.1,215,18.1,17.3,0,0,0
6121,추자도,2022-05-18 16:00,4.8,225,17.9,17.4,0,0,0
6122,추자도,2022-05-18 17:00,4.8,224,18.4,17.3,0,0,0
6123,추자도,2022-05-18 18:00,5.1,223,17.9,17,0,0,0
6124,추자도,2022-05-18 19:00,4.9,224,17.5,16.3,0,0,0
6125,추자도,2022-05-18 20:00,4.5,222,16.8,15.6,0,0,0
6126,추자도,2022-05-18 21:00,4.4,215,14.3,15.5,0,0,0
6127,추자도,2022-05-18 22:00,3.6,209,16.1,15.4,0,0,0
6128,추자도,2022-05-18 23:00,2.9,200,14.2,15.4,0,0,0
6129,추자도,2022-05-19 0:00,4.1,203,16.1,15.6,0,0,0
6130,추자도,2022-05-19 1:00,3.4,212,14.7,16.7,0,0,0
6131,추자도,2022-05-19 2:00,2.3,207,16.5,17,0,0,0
6132,추자도,2022-05-19 3:00,3.3,212,16.7,16.9,0,0,0
6133,추자도,2022-05-19 4:00,2.9,179,14.9,16.9,0,0,0
6134,추자도,2022-05-19 5:00,3.3,191,16.7,17,0,0,0
6135,추자도,2022-05-19 6:00,3,184,14.8,17,0,0,0
6136,추자도,2022-05-19 7:00,3.8,194,17.4,17.1,0,0,0
6137,추자도,2022-05-19 8:00,2.4,207,17.3,17.1,0,0,0
6138,추자도,2022-05-19 9:00,3.9,197,17.5,16.7,0,0,0
6139,추자도,2022-05-19 10:00,3.6,197,17.1,16.3,0,0,0
6140,추자도,2022-05-19 11:00,3.2,202,17.4,16.2,0,0,0
6141,추자도,2022-05-19 12:00,2.7,205,17.6,16.4,0,0,0
6142,추자도,2022-05-19 13:00,2.9,217,17.9,16.4,0,0,0
6143,추자도,2022-05-19 14:00,2.7,224,17.4,16.5,0,0,0
6144,추자도,2022-05-19 15:00,1.9,242,17.6,16.7,0,0,0
6145,추자도,2022-05-19 16:00,3.1,276,17.8,17,0,0,0
6146,추자도,2022-05-19 17:00,2.3,268,18.1,16.7,0,0,0
6147,추자도,2022-05-19 18:00,2.1,98,17.9,17.1,0,0,0
6148,추자도,2022-05-19 19:00,2.7,91,17.8,16.6,0,0,0
6149,추자도,2022-05-19 20:00,1.6,81,16.5,16.2,0,0,0
6150,추자도,2022-05-19 21:00,1.8,98,14.8,16.3,0,0,0
6151,추자도,2022-05-19 22:00,1.5,107,16.8,16.3,0,0,0
6152,추자도,2022-05-19 23:00,1.4,77,17,16.2,0,0,0
6153,추자도,2022-05-20 0:00,1.9,68,13.9,15.9,0,0,0
6154,추자도,2022-05-20 1:00,1.5,72,16,16.3,0,0,0
6155,추자도,2022-05-20 2:00,1.1,92,14.3,16.6,0,0,0
6156,추자도,2022-05-20 3:00,1.8,104,16.8,16.8,0,0,0
6157,추자도,2022-05-20 4:00,2,99,15.4,16.9,0,0,0
6158,추자도,2022-05-20 5:00,2.1,98,16.8,17.2,0,0,0
6159,추자도,2022-05-20 6:00,1.4,122,17.4,17,0,0,0
6160,추자도,2022-05-20 7:00,1.3,86,17.6,16.5,0,0,0
6161,추자도,2022-05-20 8:00,1.4,103,16.9,16.4,0,0,0
6162,추자도,2022-05-20 9:00,2.4,10,17.4,16.4,0,0,0
6163,추자도,2022-05-20 10:00,3.1,72,17.2,16.7,0,0,0
6164,추자도,2022-05-20 11:00,3.2,85,17.4,16.8,0,0,0
6165,추자도,2022-05-20 12:00,4.4,98,17.1,16.7,0,0,0
6166,추자도,2022-05-20 13:00,1.9,94,17.4,16.9,0,0,0
6167,추자도,2022-05-20 14:00,1.4,68,17,17,0,0,0
6168,추자도,2022-05-20 15:00,2.1,51,17.1,17.2,0,0,0
6169,추자도,2022-05-20 16:00,2.1,131,17.1,17.2,0,0,0
6170,추자도,2022-05-20 17:00,3.3,101,17.2,17.2,0,0,0
6171,추자도,2022-05-20 18:00,1.1,149,17.4,17.3,0,0,0
6172,추자도,2022-05-20 19:00,1.6,349,17.7,17.2,0,0,0
6173,추자도,2022-05-20 20:00,2.5,348,16.5,17,0,0,0
6174,추자도,2022-05-20 21:00,2.4,1,13.9,16.6,0,0,0
6175,추자도,2022-05-20 22:00,2.8,359,15.9,16.7,0,0,0
6176,추자도,2022-05-20 23:00,2.5,341,14.2,16.5,0,0,0
6177,추자도,2022-05-21 0:00,2.4,31,15.7,16.5,0,0,0
6178,추자도,2022-05-21 1:00,1.6,33,15.3,16.5,0,0,0
6179,추자도,2022-05-21 2:00,0.5,12,13.7,16.3,0,0,0
6180,추자도,2022-05-21 3:00,1.4,160,15.5,16.7,0,0,0
6181,추자도,2022-05-21 4:00,1.1,343,13.7,17.3,0,0,0
6182,추자도,2022-05-21 5:00,2.5,351,15.5,17.2,0,0,0
6183,추자도,2022-05-21 6:00,2.7,360,14.8,17,0,0,0
6184,추자도,2022-05-21 7:00,2.8,357,16.1,16.9,0,0,0
6185,추자도,2022-05-21 8:00,2.8,0,16.4,16.7,0,0,0
6186,추자도,2022-05-21 9:00,3.2,354,16.5,16.9,0,0,0
6187,추자도,2022-05-21 10:00,4.3,344,16.1,17.1,0,0,0
6188,추자도,2022-05-21 11:00,4.1,336,16.7,17.3,0,0,0
6189,추자도,2022-05-21 12:00,4.5,329,16.9,17.5,0,0,0
6190,추자도,2022-05-21 13:00,4.8,318,17.1,17.7,0,0,0
6191,추자도,2022-05-21 14:00,6.3,326,17,17.8,0,0,0
6192,추자도,2022-05-21 15:00,6.4,332,17.1,17.7,0,0,0
6193,추자도,2022-05-21 16:00,5.4,330,16.9,17.7,0,0,0
6194,추자도,2022-05-21 17:00,5.4,321,17.2,17.7,0,0,0
6195,추자도,2022-05-21 18:00,5.9,325,17.1,17.6,0,0,0
6196,추자도,2022-05-21 19:00,4.8,322,16.8,17,0,0,0
6197,추자도,2022-05-21 20:00,4.1,321,16.1,16.9,0,0,0
6198,추자도,2022-05-21 21:00,4.3,310,13.4,16.6,0,0,0
6199,추자도,2022-05-21 22:00,5.2,292,14.1,16.5,0,0,0
6200,추자도,2022-05-21 23:00,4.7,277,11.6,16.3,0,0,0
6201,추자도,2022-05-22 0:00,5.8,290,13,16.4,0,0,0
6202,추자도,2022-05-22 1:00,5.1,308,10.3,16.4,0,0,0
6203,추자도,2022-05-22 2:00,3.5,304,12.2,16.4,0,0,0
6204,추자도,2022-05-22 3:00,2.3,277,10.5,16.4,0,0,0
6205,추자도,2022-05-22 4:00,2.3,309,10.5,16.5,0,0,0
6206,추자도,2022-05-22 5:00,2.7,328,12,16.8,0,0,0
6207,추자도,2022-05-22 6:00,2.2,271,10.1,17.5,0,0,0
6208,추자도,2022-05-22 7:00,2.8,252,12.9,17.4,0,0,0
6209,추자도,2022-05-22 8:00,3.5,254,14.7,17.5,0,0,0
6210,추자도,2022-05-22 9:00,3.5,266,15,17.5,0,0,0
6211,추자도,2022-05-22 10:00,3.2,296,15.1,17.3,0,0,0
6212,추자도,2022-05-22 11:00,3,281,15.7,17.1,0,0,0
6213,추자도,2022-05-22 12:00,3,284,16.4,17.5,0,0,0
6214,추자도,2022-05-22 13:00,3,260,16.9,17.9,0,0,0
6215,추자도,2022-05-22 14:00,3.4,263,17.1,18,0,0,0
6216,추자도,2022-05-22 15:00,3.7,259,17.6,17.9,0,0,0
6217,추자도,2022-05-22 16:00,4.4,253,17.1,18.1,0,0,0
6218,추자도,2022-05-22 17:00,4.1,253,17.6,17.9,0,0,0
6219,추자도,2022-05-22 18:00,3.3,246,17.9,17.9,0,0,0
6220,추자도,2022-05-22 19:00,3.8,249,18.2,17.7,0,0,0
6221,추자도,2022-05-22 20:00,3.5,239,17.5,17.6,0,0,0
6222,추자도,2022-05-22 21:00,3.4,241,17.1,17.6,0,0,0
6223,추자도,2022-05-22 22:00,3.3,236,15.4,17.4,0,0,0
6224,추자도,2022-05-22 23:00,3.1,226,15.9,17.2,0,0,0
6225,추자도,2022-05-23 0:00,1.8,211,16.8,17,0,0,0
6226,추자도,2022-05-23 1:00,2.4,227,16.7,17,0,0,0
6227,추자도,2022-05-23 2:00,3.1,237,14.9,17,0,0,0
6228,추자도,2022-05-23 3:00,2.8,233,16.9,16.9,0,0,0
6229,추자도,2022-05-23 4:00,2.6,248,14.8,17,0,0,0
6230,추자도,2022-05-23 5:00,2,248,16.8,17.2,0,0,0
6231,추자도,2022-05-23 6:00,1.8,210,16.8,17.4,0,0,0
6232,추자도,2022-05-23 7:00,1.7,207,17.6,17.5,0,0,0
6233,추자도,2022-05-23 8:00,2.1,218,17.3,17.5,0,0,0
6234,추자도,2022-05-23 9:00,0.5,219,18.2,17.7,0,0,0
6235,추자도,2022-05-23 10:00,0.6,217,18.7,18.1,0,0,0
6236,추자도,2022-05-23 11:00,0.1,275,19.9,18.2,0,0,0
6237,추자도,2022-05-23 12:00,2.2,282,19.7,19.1,0,0,0
6238,추자도,2022-05-23 13:00,2.6,282,19.3,18.9,0,0,0
6239,추자도,2022-05-23 14:00,2.7,269,18.6,19,0,0,0
6240,추자도,2022-05-23 15:00,3.5,277,18.9,18.8,0,0,0
6241,추자도,2022-05-23 16:00,2.9,297,18.9,18.7,0,0,0
6242,추자도,2022-05-23 17:00,3.8,273,18.9,18.7,0,0,0
6243,추자도,2022-05-23 18:00,3.7,259,19,18.6,0,0,0
6244,추자도,2022-05-23 19:00,3.3,270,18.8,18.5,0,0,0
6245,추자도,2022-05-23 20:00,3.3,257,18.4,18.4,0,0,0
6246,추자도,2022-05-23 21:00,3.1,263,15.9,18.1,0,0,0
6247,추자도,2022-05-23 22:00,2.7,282,17.6,18.2,0,0,0
6248,추자도,2022-05-23 23:00,2,282,15.3,18.1,0,0,0
6249,추자도,2022-05-24 0:00,1.5,285,17,17.9,0,0,0
6250,추자도,2022-05-24 1:00,2.1,284,14.9,17.8,0,0,0
6251,추자도,2022-05-24 2:00,1.5,327,14.8,17.7,0,0,0
6252,추자도,2022-05-24 3:00,0.7,311,16.5,17.6,0,0,0
6253,추자도,2022-05-24 4:00,2,19,13.7,17.7,0,0,0
6254,추자도,2022-05-24 5:00,2,21,15.3,17.8,0,0,0
6255,추자도,2022-05-24 6:00,2,15,15.2,17.9,0,0,0
6256,추자도,2022-05-24 7:00,2.8,3,17.3,17.8,0,0,0
6257,추자도,2022-05-24 8:00,2.3,13,17,17.9,0,0,0
6258,추자도,2022-05-24 9:00,1.4,348,17.3,18,0,0,0
6259,추자도,2022-05-24 10:00,2.1,348,17.5,18.3,0,0,0
6260,추자도,2022-05-24 11:00,2.4,336,17.6,18.5,0,0,0
6261,추자도,2022-05-24 12:00,2.5,331,18.1,18.6,0,0,0
6262,추자도,2022-05-24 13:00,3.8,345,18.3,18.6,0,0,0
6263,추자도,2022-05-24 14:00,3.3,330,18.6,18.8,0,0,0
6264,추자도,2022-05-24 15:00,5.8,330,18,18.7,0,0,0
6265,추자도,2022-05-24 16:00,5.5,334,18,18.6,0,0,0
6266,추자도,2022-05-24 17:00,5.1,336,17.6,18.5,0,0,0
6267,추자도,2022-05-24 18:00,5.5,347,17.8,18.4,0,0,0
6268,추자도,2022-05-24 19:00,5.6,358,17.8,18.3,0,0,0
6269,추자도,2022-05-24 20:00,4.9,347,17.5,18.3,0,0,0
6270,추자도,2022-05-24 21:00,5,358,14.7,18.2,0,0,0
6271,추자도,2022-05-24 22:00,2.9,5,16.9,18,0,0,0
6272,추자도,2022-05-24 23:00,2,314,15,17.7,0,0,0
6273,추자도,2022-05-25 0:00,2.5,335,16.6,17.6,0,0,0
6274,추자도,2022-05-25 1:00,2.5,348,14.6,17.5,0,0,0
6275,추자도,2022-05-25 2:00,2.5,342,16.3,17.4,0,0,0
6276,추자도,2022-05-25 3:00,2.9,320,14.1,17.3,0,0,0
6277,추자도,2022-05-25 4:00,3.2,333,14,17.4,0,0,0
6278,추자도,2022-05-25 5:00,2.5,329,15.9,17.5,0,0,0
6279,추자도,2022-05-25 6:00,3.3,346,13.8,17.5,0,0,0
6280,추자도,2022-05-25 7:00,1.7,343,17,17.9,0,0,0
6281,추자도,2022-05-25 8:00,2.4,3,17.3,18,0,0,0
6282,추자도,2022-05-25 9:00,2.6,18,17.4,18.2,0,0,0
6283,추자도,2022-05-25 10:00,1.9,357,17.1,18.5,0,0,0
6284,추자도,2022-05-25 11:00,0.8,321,17.6,18.6,0,0,0
6285,추자도,2022-05-25 12:00,0.9,304,18.3,19.2,0,0,0
6286,추자도,2022-05-25 13:00,2.1,302,18,19.6,0,0,0
6287,추자도,2022-05-25 14:00,2.6,285,18.1,20.2,0,0,0
6288,추자도,2022-05-25 15:00,4.1,290,18.1,19.3,0,0,0
6289,추자도,2022-05-25 16:00,3.3,297,17.7,19.3,0,0,0
6290,추자도,2022-05-25 17:00,2.5,311,17.9,19.2,0,0,0
6291,추자도,2022-05-25 18:00,4.7,308,18,19.2,0,0,0
6292,추자도,2022-05-25 19:00,4.4,309,18.1,18.9,0,0,0
6293,추자도,2022-05-25 20:00,5.2,322,17.4,18.5,0,0,0
6294,추자도,2022-05-25 21:00,6.2,332,17,18.2,0,0,0
6295,추자도,2022-05-25 22:00,3.5,337,15.1,18.3,0,0,0
6296,추자도,2022-05-25 23:00,2.5,311,16.8,18.2,0,0,0
6297,추자도,2022-05-26 0:00,2.9,300,16.6,18.1,0,0,0
6298,추자도,2022-05-26 1:00,2.3,274,14.7,17.9,0,0,0
6299,추자도,2022-05-26 2:00,2.1,268,16.9,17.8,0,0,0
6300,추자도,2022-05-26 3:00,2.1,259,14.8,17.8,0,0,0
6301,추자도,2022-05-26 4:00,2.7,270,16.9,17.6,0,0,0
6302,추자도,2022-05-26 5:00,5.7,308,15,17.8,0,0,0
6303,추자도,2022-05-26 6:00,5.5,348,13.5,17.6,0,0,0
6304,추자도,2022-05-26 7:00,6.3,352,16.4,17.6,0,0,0
6305,추자도,2022-05-26 8:00,5.7,357,16.5,17.7,0,0,0
6306,추자도,2022-05-26 9:00,5.5,2,15.7,17.9,0,0,0
6307,추자도,2022-05-26 10:00,4,359,16.2,18,0,0,0
6308,추자도,2022-05-26 11:00,3.7,345,16.1,18,0,0,0
6309,추자도,2022-05-26 12:00,4.7,335,16.6,18,0,0,0
6310,추자도,2022-05-26 13:00,4.4,319,16.7,17.9,0,0,0
6311,추자도,2022-05-26 14:00,6.1,308,16.2,17.9,0,0,0
6312,추자도,2022-05-26 15:00,6.6,311,16.8,18.1,0,0,0
6313,추자도,2022-05-26 16:00,6.3,310,17,18.1,0,0,0
6314,추자도,2022-05-26 17:00,7.5,313,16.9,17.9,0,0,0
6315,추자도,2022-05-26 18:00,7.3,319,16.7,17.9,0,0,0
6316,추자도,2022-05-26 19:00,6.9,324,16.8,17.7,0,0,0
6317,추자도,2022-05-26 20:00,5.7,324,16.5,17.7,0,0,0
6318,추자도,2022-05-26 21:00,5.9,330,13.9,17.8,0,0,0
6319,추자도,2022-05-26 22:00,5.2,318,16.2,17.8,0,0,0
6320,추자도,2022-05-26 23:00,5.1,329,14.2,17.8,0,0,0
6321,추자도,2022-05-27 0:00,4.2,333,15.9,17.9,0,0,0
6322,추자도,2022-05-27 1:00,2.3,243,13.9,17.9,0,0,0
6323,추자도,2022-05-27 2:00,2.8,244,14.2,17.8,0,0,0
6324,추자도,2022-05-27 3:00,3.6,234,16.6,17.8,0,0,0
6325,추자도,2022-05-27 4:00,4.2,252,14.9,17.8,0,0,0
6326,추자도,2022-05-27 5:00,4.7,257,16.9,17.7,0,0,0
6327,추자도,2022-05-27 6:00,5,251,15.7,17.6,0,0,0
6328,추자도,2022-05-27 7:00,5.1,253,17.8,17.5,0,0,0
6329,추자도,2022-05-27 8:00,5.3,255,17.5,17.5,0,0,0
6330,추자도,2022-05-27 9:00,4.7,253,18.1,17.6,0,0,0
6331,추자도,2022-05-27 10:00,4.8,251,18.1,17.7,0,0,0
6332,추자도,2022-05-27 11:00,5,241,18.5,17.8,0,0,0
6333,추자도,2022-05-27 12:00,5.9,237,18.6,17.8,0,0,0
6334,추자도,2022-05-27 13:00,6.3,237,18.3,17.7,0,0,0
6335,추자도,2022-05-27 14:00,5.8,243,18.6,17.9,0,0,0
6336,추자도,2022-05-27 15:00,4.2,258,19.1,17.9,0,0,0
6337,추자도,2022-05-27 16:00,4.6,261,18.9,17.9,0,0,0
6338,추자도,2022-05-27 17:00,5.3,253,18.6,17.9,0,0,0
6339,추자도,2022-05-27 18:00,5,252,18.3,17.7,0,0,0
6340,추자도,2022-05-27 19:00,4.7,241,17.7,17.7,0,0,0
6341,추자도,2022-05-27 20:00,4,232,17.9,17.8,0,0,0
6342,추자도,2022-05-27 21:00,4.6,223,17.4,17.7,0,0,0
6343,추자도,2022-05-27 22:00,4.3,215,17.4,17.8,0,0,0
6344,추자도,2022-05-27 23:00,5,218,15.7,17.8,0,0,0
6345,추자도,2022-05-28 0:00,5.8,224,17.9,17.8,0,0,0
6346,추자도,2022-05-28 1:00,6.2,221,16.2,17.8,0,0,0
6347,추자도,2022-05-28 2:00,6.2,220,18.2,17.9,0,0,0
6348,추자도,2022-05-28 3:00,5.5,214,16.1,17.9,0,0,0
6349,추자도,2022-05-28 4:00,5.4,220,17.9,17.9,0,0,0
6350,추자도,2022-05-28 5:00,5.1,214,18,17.9,0,0,0
6351,추자도,2022-05-28 6:00,4.8,210,16,17.9,0,0,0
6352,추자도,2022-05-28 7:00,5.1,215,18.4,17.8,0,0,0
6353,추자도,2022-05-28 8:00,4.7,210,18.8,17.9,0,0,0
6354,추자도,2022-05-28 9:00,2,213,18.6,17.9,0,0,0
6355,추자도,2022-05-28 10:00,3.2,222,18.5,18.1,0,0,0
6356,추자도,2022-05-28 11:00,4.8,209,19.3,18.2,0,0,0
6357,추자도,2022-05-28 12:00,3,216,19.2,18.2,0,0,0
6358,추자도,2022-05-28 13:00,3.9,218,19.6,18.5,0,0,0
6359,추자도,2022-05-28 14:00,5.8,213,19.3,18.2,0,0,0
6360,추자도,2022-05-28 15:00,6.6,204,18.7,18.4,0,0,0
6361,추자도,2022-05-28 16:00,5.2,200,18.9,18,0,0,0
6362,추자도,2022-05-28 17:00,4.8,199,19,17.7,0,0,0
6363,추자도,2022-05-28 18:00,5.4,202,18.8,17.4,0,0,0
6364,추자도,2022-05-28 19:00,4.2,202,18.6,17.4,0,0,0
6365,추자도,2022-05-28 20:00,6.7,199,18.3,17.6,0,0,0
6366,추자도,2022-05-28 21:00,6.7,192,18.2,17.7,0,0,0
6367,추자도,2022-05-28 22:00,5.5,193,16.3,18.1,0,0,0
6368,추자도,2022-05-28 23:00,4.7,199,18.5,18.6,0,0,0
6369,추자도,2022-05-29 0:00,4.1,199,17.9,18.8,0,0,0
6370,추자도,2022-05-29 1:00,3.6,216,16.3,18.8,0,0,0
6371,추자도,2022-05-29 2:00,2.9,198,18.4,18.8,0,0,0
6372,추자도,2022-05-29 3:00,6.2,188,17,18.6,0,0,0
6373,추자도,2022-05-29 4:00,8,175,18.7,18.6,0,0,0
6374,추자도,2022-05-29 5:00,6.4,184,16.3,18.3,0,0,0
6375,추자도,2022-05-29 6:00,5,179,18.2,17.9,0,0,0
6376,추자도,2022-05-29 7:00,3.9,187,18.9,17.7,0,0,0
6377,추자도,2022-05-29 8:00,1.7,178,18.7,17.6,0,0,0
6378,추자도,2022-05-29 9:00,3.2,45,17.3,17.7,0,0,0
6379,추자도,2022-05-29 10:00,4.1,60,17.9,17.9,0,0,0
6380,추자도,2022-05-29 11:00,2.5,19,18.4,18.2,0,0,0
6381,추자도,2022-05-29 12:00,3.3,355,18.4,18.5,0,0,0
6382,추자도,2022-05-29 13:00,2.3,64,18.1,18.5,0,0,0
6383,추자도,2022-05-29 14:00,1.8,12,18.9,18.6,0,0,0
6384,추자도,2022-05-29 15:00,6.3,108,19.2,18.4,0,0,0
6385,추자도,2022-05-29 16:00,7.4,112,19,17.9,0,0,0
6386,추자도,2022-05-29 17:00,8.4,101,18.7,17.7,0,0,0
6387,추자도,2022-05-29 18:00,8.7,104,18.6,17.7,0,0,0
6388,추자도,2022-05-29 19:00,9.7,102,18.7,17.5,0.5,0,0
6389,추자도,2022-05-29 20:00,9.1,94,15.9,17.8,0.5,0,0
6390,추자도,2022-05-29 21:00,9.5,92,18.1,17.9,0,0,0
6391,추자도,2022-05-29 22:00,9.7,93,15.9,18.2,0,0,0
6392,추자도,2022-05-29 23:00,9.6,91,17.9,18.5,0,0,0
6393,추자도,2022-05-30 0:00,7.9,75,15.6,18.8,0,0,0
6394,추자도,2022-05-30 1:00,8.2,75,17.5,18.9,0,0,0
6395,추자도,2022-05-30 2:00,6,77,15.9,19,0,0,0
6396,추자도,2022-05-30 3:00,5.9,81,17.8,19.1,0,0,0
6397,추자도,2022-05-30 4:00,6.1,76,15.2,18.9,0,0,0
6398,추자도,2022-05-30 5:00,6,74,17.3,18.7,0,0,0
6399,추자도,2022-05-30 6:00,6,73,15.2,18.9,0.5,0,0
6400,추자도,2022-05-30 7:00,6.2,74,17.3,18.6,0,0,0
6401,추자도,2022-05-30 8:00,7.5,90,17.3,18.1,0,0,0
6402,추자도,2022-05-30 9:00,7.3,93,17.8,18,0,0,0
6403,추자도,2022-05-30 10:00,7.1,95,17.8,18,0,0,0
6404,추자도,2022-05-30 11:00,6.8,89,18.2,18.3,0,0,0
6405,추자도,2022-05-30 12:00,5.2,89,17.9,18.7,0,0,0
6406,추자도,2022-05-30 13:00,5.3,68,17.2,18.8,0,0,0
